reviewAction,sourcePersonId,sourcePersonName,targetEntityType,targetEntityId,targetDisplayName,type,displayLabel,provenanceCandidate,confidence,evidenceCount,evidenceTypes,sourcePageUrls,referenceNote,publicUse
relationship-context-review,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-eugene-jordan-2024,Dr. Eugene Jordan,person,johnny-k-wu-2024,Johnny K. Wu,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,person,vladimir-rus-2012,Vladimir Rus,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,person,jack-kahl-2016,Jack Kahl,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-jaya-shah-2012,Dr. Jaya Shah,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,person,jack-kahl-2016,Jack Kahl,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-maria-pujana-2013,Dr. Maria Pujana,person,rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,erika-puussaar-2024,Erika Puussaar,person,johnny-k-wu-2024,Johnny K. Wu,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ernie-mihaly-2014,Ernie Mihaly,person,eugene-bak-2014,Eugene Bak,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ernie-mihaly-2014,Ernie Mihaly,person,jim-foster-2014,Jim Foster,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ernie-mihaly-2014,Ernie Mihaly,person,thomas-j-scanlon-2014,Thomas J. Scanlon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ernie-mihaly-2014,Ernie Mihaly,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,eugene-bak-2014,Eugene Bak,person,jim-foster-2014,Jim Foster,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,eugene-bak-2014,Eugene Bak,person,thomas-j-scanlon-2014,Thomas J. Scanlon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,eugene-bak-2014,Eugene Bak,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,gerald-m-quinn-2011,Gerald M. Quinn,person,giahoa-ryan-2011,Giahoa Ryan,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,gerald-m-quinn-2011,Gerald M. Quinn,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,giahoa-ryan-2011,Giahoa Ryan,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,mohan-bafna-2016,Mohan Bafna,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,dr-maria-pujana-2013,Dr. Maria Pujana,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,jack-kahl-2016,Jack Kahl,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2016/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,paul-burik-2019,Paul Burik,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,irene-morrow-2010,Irene Morrow,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,mona-alag-2017,Mona Alag,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ingrida-bublys-2019,Ingrida Bublys,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,mona-alag-2017,Mona Alag,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,irene-morrow-2010,Irene Morrow,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,robert-j-haas-2010,Robert J. Haas,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,pat-dowd-2023,Pat Dowd,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,ingrida-bublys-2019,Ingrida Bublys,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,paul-burik-2019,Paul Burik,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,irene-morrow-2010,Irene Morrow,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,mona-alag-2017,Mona Alag,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jeanette-grasselli-brown-2010,Jeanette Grasselli Brown,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jim-craciun-2017,Jim Craciun,person,wael-khoury-2017,Wael Khoury,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jim-craciun-2017,Jim Craciun,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jim-foster-2014,Jim Foster,person,thomas-j-scanlon-2014,Thomas J. Scanlon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,jim-foster-2014,Jim Foster,person,dick-pogue-2015,Dick Pogue,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,anda-cook-2022,Anda Cook,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,carl-robson-2022,Carl Robson,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,may-chen-2020,May Chen,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,victor-ruiz-2022,Victor Ruiz,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,taras-szmagala-2022,Taras Szmagala,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,margaret-lynch-2020,Margaret Lynch,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,ramesh-shah-2020,Ramesh Shah,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,berj-shakarian-2020,Berj Shakarian,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joe-valencic-2020,Joe Valencic,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ken-kovach-2012,Ken Kovach,person,vladimir-rus-2012,Vladimir Rus,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ken-kovach-2012,Ken Kovach,person,jack-kahl-2016,Jack Kahl,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ken-kovach-2012,Ken Kovach,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,le-nguyen-2026,Le Nguyen,person,lucy-torres-2026,Lucy Torres,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,leo-weidenthal-2010,Leo Weidenthal,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lonnie-mccauley-2010,Lonnie McCauley,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lonnie-mccauley-2010,Lonnie McCauley,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lonnie-mccauley-2010,Lonnie McCauley,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lonnie-mccauley-2010,Lonnie McCauley,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lucretia-stoica-2011,Lucretia Stoica,person,luis-martinez-2011,Luis Martinez,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lucretia-stoica-2011,Lucretia Stoica,person,gerald-m-quinn-2011,Gerald M. Quinn,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lucretia-stoica-2011,Lucretia Stoica,person,giahoa-ryan-2011,Giahoa Ryan,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,lucretia-stoica-2011,Lucretia Stoica,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,luis-martinez-2011,Luis Martinez,person,gerald-m-quinn-2011,Gerald M. Quinn,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,luis-martinez-2011,Luis Martinez,person,giahoa-ryan-2011,Giahoa Ryan,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,luis-martinez-2011,Luis Martinez,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,margaret-callander-2014,Margaret Callander,person,donna-hom-2014,Donna Hom,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,margaret-callander-2014,Margaret Callander,person,ernie-mihaly-2014,Ernie Mihaly,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,margaret-callander-2014,Margaret Callander,person,eugene-bak-2014,Eugene Bak,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,margaret-callander-2014,Margaret Callander,person,jim-foster-2014,Jim Foster,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,margaret-callander-2014,Margaret Callander,person,thomas-j-scanlon-2014,Thomas J. Scanlon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2014/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
